w_geocode,state,stateID,county,countyID,tract,block_group,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CNSTotal,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
470650119002016,Tennessee,47,Hamilton County,065,011900,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650119002017,Tennessee,47,Hamilton County,065,011900,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0
470650119002019,Tennessee,47,Hamilton County,065,011900,2019,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0,0,26,8,0,0,0,0,18,0,0,0,26,0
470650120001002,Tennessee,47,Hamilton County,065,012000,1002,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,42,0,0,0,0,0,37,5,0,0,42,0
470650120001006,Tennessee,47,Hamilton County,065,012000,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650120001008,Tennessee,47,Hamilton County,065,012000,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
470650120001009,Tennessee,47,Hamilton County,065,012000,1009,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0
470650120001018,Tennessee,47,Hamilton County,065,012000,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,0,6,0
470650120001023,Tennessee,47,Hamilton County,065,012000,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,19,0,0,0,0,17,0,2,0,0,19,0
470650120001030,Tennessee,47,Hamilton County,065,012000,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650120001031,Tennessee,47,Hamilton County,065,012000,1031,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0
470650120001036,Tennessee,47,Hamilton County,065,012000,1036,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,1
470650120001044,Tennessee,47,Hamilton County,065,012000,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650120002000,Tennessee,47,Hamilton County,065,012000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0
470650120002001,Tennessee,47,Hamilton County,065,012000,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650120002005,Tennessee,47,Hamilton County,065,012000,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0
470650120002009,Tennessee,47,Hamilton County,065,012000,2009,0,0,0,0,0,0,5,0,12,6,0,12,0,0,0,7,0,35,3,0,80,35,0,0,7,30,5,3,0,0,80,0
470650120002010,Tennessee,47,Hamilton County,065,012000,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,0,0,0,0,0,0,0,32,0
470650120002012,Tennessee,47,Hamilton County,065,012000,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0
470650120002014,Tennessee,47,Hamilton County,065,012000,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
470650120002017,Tennessee,47,Hamilton County,065,012000,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650120002018,Tennessee,47,Hamilton County,065,012000,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650120002020,Tennessee,47,Hamilton County,065,012000,2020,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0
470650120002023,Tennessee,47,Hamilton County,065,012000,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650120002024,Tennessee,47,Hamilton County,065,012000,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0
470650120002026,Tennessee,47,Hamilton County,065,012000,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0
470650120002030,Tennessee,47,Hamilton County,065,012000,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650120002035,Tennessee,47,Hamilton County,065,012000,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,0,6,0
470650120002036,Tennessee,47,Hamilton County,065,012000,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,9,0,0,9,0
470650120002037,Tennessee,47,Hamilton County,065,012000,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,4,0
470650120002039,Tennessee,47,Hamilton County,065,012000,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650121001005,Tennessee,47,Hamilton County,065,012100,1005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
470650121001018,Tennessee,47,Hamilton County,065,012100,1018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,10,9,0,0,0,1,0,0,0,0,10,0
470650121001034,Tennessee,47,Hamilton County,065,012100,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0
470650121001039,Tennessee,47,Hamilton County,065,012100,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0
470650121001048,Tennessee,47,Hamilton County,065,012100,1048,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3
470650121001051,Tennessee,47,Hamilton County,065,012100,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,4,0
470650121001066,Tennessee,47,Hamilton County,065,012100,1066,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650121002002,Tennessee,47,Hamilton County,065,012100,2002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0
470650121002010,Tennessee,47,Hamilton County,065,012100,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
470650121002020,Tennessee,47,Hamilton County,065,012100,2020,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,43,0,43,0
470650121003001,Tennessee,47,Hamilton County,065,012100,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0
470650121003004,Tennessee,47,Hamilton County,065,012100,3004,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0
470650121003006,Tennessee,47,Hamilton County,065,012100,3006,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0
470650121003008,Tennessee,47,Hamilton County,065,012100,3008,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,24,7,0,0,0,8,0,0,9,0,24,0
470650121003013,Tennessee,47,Hamilton County,065,012100,3013,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,4,0
470650121003014,Tennessee,47,Hamilton County,065,012100,3014,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,14,0,0,34,14,0,0,0,0,20,0,0,0,34,0
470650121003017,Tennessee,47,Hamilton County,065,012100,3017,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,7,0,19,0,0,0,8,0,4,7,0,0,19,0
470650121003018,Tennessee,47,Hamilton County,065,012100,3018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650121003022,Tennessee,47,Hamilton County,065,012100,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0
470650121003027,Tennessee,47,Hamilton County,065,012100,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,4,0
470650121004010,Tennessee,47,Hamilton County,065,012100,4010,0,0,0,0,10,0,3,10,0,0,0,0,0,0,0,59,0,0,0,0,82,0,0,20,59,0,3,0,0,0,82,10
470650121004011,Tennessee,47,Hamilton County,065,012100,4011,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,23,22,0,57,23,0,0,0,0,12,22,0,0,57,0
470650121004012,Tennessee,47,Hamilton County,065,012100,4012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
470650121004018,Tennessee,47,Hamilton County,065,012100,4018,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650121004033,Tennessee,47,Hamilton County,065,012100,4033,0,0,0,2,0,0,1,0,0,0,0,12,0,0,0,0,98,0,1,0,114,0,0,0,0,12,1,99,2,0,114,0
470650121004045,Tennessee,47,Hamilton County,065,012100,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,17,0,0,17,0
470650121004059,Tennessee,47,Hamilton County,065,012100,4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,93,93,0,0,0,0,0,0,0,0,93,0
470650121004060,Tennessee,47,Hamilton County,065,012100,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,5,0
470650121004062,Tennessee,47,Hamilton County,065,012100,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,9,0
470650121004065,Tennessee,47,Hamilton County,065,012100,4065,0,0,0,12,453,0,283,9,0,1,1,27,0,5,0,6,0,67,0,0,864,67,0,462,6,34,283,0,12,0,864,9
470650121004066,Tennessee,47,Hamilton County,065,012100,4066,0,0,0,0,0,53,16,0,0,10,0,0,0,0,0,3,0,0,0,0,82,0,0,53,3,10,16,0,0,0,82,53
470650121004067,Tennessee,47,Hamilton County,065,012100,4067,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,13,0
470650121004068,Tennessee,47,Hamilton County,065,012100,4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,86,86,0,0,0,0,0,0,0,0,86,0
470650121004072,Tennessee,47,Hamilton County,065,012100,4072,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,141,0,0,0,0,141,0,0,0,0,141,0
470650121004074,Tennessee,47,Hamilton County,065,012100,4074,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0
470650121004075,Tennessee,47,Hamilton County,065,012100,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0
470650121004076,Tennessee,47,Hamilton County,065,012100,4076,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,15,0,2,0,0,0,17,0
470650121004079,Tennessee,47,Hamilton County,065,012100,4079,0,0,0,0,0,1,0,57,0,0,175,2,220,0,0,0,0,0,0,0,455,0,0,58,0,397,0,0,0,0,455,58
470650121004083,Tennessee,47,Hamilton County,065,012100,4083,0,15,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,24,0,0,0,0,18,0,42,24
470650121004085,Tennessee,47,Hamilton County,065,012100,4085,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,139,0,0,0,0,0,0,139,0
470650121004097,Tennessee,47,Hamilton County,065,012100,4097,0,0,0,0,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,39,10
470650121004099,Tennessee,47,Hamilton County,065,012100,4099,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,19,0
470650121004108,Tennessee,47,Hamilton County,065,012100,4108,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,41,0
470650121004110,Tennessee,47,Hamilton County,065,012100,4110,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650121004112,Tennessee,47,Hamilton County,065,012100,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,27,0,0,0,0,0,0,0,0,27,0
470650121004115,Tennessee,47,Hamilton County,065,012100,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,55,55,0,0,0,0,0,0,0,0,55,0
470650121005006,Tennessee,47,Hamilton County,065,012100,5006,0,0,0,0,0,0,0,0,168,0,0,3,0,0,0,0,0,0,0,0,171,0,0,0,0,171,0,0,0,0,171,0
470650121005011,Tennessee,47,Hamilton County,065,012100,5011,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,6,0,7,1
470650121005014,Tennessee,47,Hamilton County,065,012100,5014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650121005016,Tennessee,47,Hamilton County,065,012100,5016,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,15,15
470650121005018,Tennessee,47,Hamilton County,065,012100,5018,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,86,6,0,0,0,0,0,0,80,0,86,0
470650121005023,Tennessee,47,Hamilton County,065,012100,5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650121005024,Tennessee,47,Hamilton County,065,012100,5024,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,2,4,0,0,0,6,0
470650121005028,Tennessee,47,Hamilton County,065,012100,5028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650121005032,Tennessee,47,Hamilton County,065,012100,5032,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,3,0,7,0
470650122001012,Tennessee,47,Hamilton County,065,012200,1012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650122001014,Tennessee,47,Hamilton County,065,012200,1014,0,0,0,0,0,0,18,0,0,0,0,5,0,2,0,0,0,0,29,0,54,0,0,0,0,7,18,29,0,0,54,0
470650122001016,Tennessee,47,Hamilton County,065,012200,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650122001025,Tennessee,47,Hamilton County,065,012200,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0
470650122001028,Tennessee,47,Hamilton County,065,012200,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,162,0,0,0,0,0,0,0,162,0
470650122001037,Tennessee,47,Hamilton County,065,012200,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,24,0,0,0,0,0,0,0,0,24,0
470650122002000,Tennessee,47,Hamilton County,065,012200,2000,0,0,0,40,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,19,0,0,0,0,40,0,59,19
470650122002001,Tennessee,47,Hamilton County,065,012200,2001,0,0,0,60,28,32,1,198,0,0,0,53,0,69,0,0,3,0,4,0,448,0,0,258,0,122,1,7,60,0,448,230
470650122002004,Tennessee,47,Hamilton County,065,012200,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
470650122003005,Tennessee,47,Hamilton County,065,012200,3005,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,2,7,0,9,0
470650122003006,Tennessee,47,Hamilton County,065,012200,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,13,0,0,0,12,0,0,1,0,0,13,0
470650122003007,Tennessee,47,Hamilton County,065,012200,3007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650122003010,Tennessee,47,Hamilton County,065,012200,3010,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0
470650122003013,Tennessee,47,Hamilton County,065,012200,3013,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,97,0,0,0,0,1,0,98,0
470650122003028,Tennessee,47,Hamilton County,065,012200,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,4,0
470650122003034,Tennessee,47,Hamilton County,065,012200,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0
470650123001000,Tennessee,47,Hamilton County,065,012300,1000,0,0,0,0,217,160,0,4,0,0,0,13,0,10,1,0,0,0,1,0,406,0,0,381,0,23,0,1,0,1,406,164
470650123001001,Tennessee,47,Hamilton County,065,012300,1001,0,0,0,2,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,244,0,0,0,0,2,0,246,0
470650123001002,Tennessee,47,Hamilton County,065,012300,1002,0,0,0,0,64,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,122,0,0,0,0,0,0,122,58
470650123001003,Tennessee,47,Hamilton County,065,012300,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,26,0
470650123001004,Tennessee,47,Hamilton County,065,012300,1004,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,35,7,637,685,35,637,0,0,0,5,7,1,0,685,0
470650123001006,Tennessee,47,Hamilton County,065,012300,1006,0,0,0,0,340,182,2,21,1,0,0,8,0,31,0,36,0,40,11,0,672,40,0,543,36,40,2,11,0,0,672,203
470650123001007,Tennessee,47,Hamilton County,065,012300,1007,0,0,0,0,24,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,37,0,0,24,0,13,0,0,0,0,37,0
470650123001009,Tennessee,47,Hamilton County,065,012300,1009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,473,477,3,473,0,0,1,0,0,0,0,477,0
470650123001011,Tennessee,47,Hamilton County,065,012300,1011,0,0,0,0,0,0,0,402,0,0,12,151,0,21,0,238,0,141,3,1,969,141,1,402,238,184,0,3,0,0,969,402
470650123001017,Tennessee,47,Hamilton County,065,012300,1017,0,0,0,0,224,34,13,0,0,0,0,52,1,40,0,0,0,0,0,0,364,0,0,258,0,93,13,0,0,0,364,34
470650123001018,Tennessee,47,Hamilton County,065,012300,1018,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,8,8
470650123001019,Tennessee,47,Hamilton County,065,012300,1019,0,0,0,124,45,68,8,19,1,0,0,206,0,279,22,61,0,2,15,0,850,2,0,132,61,486,8,15,124,22,850,87
470650123001020,Tennessee,47,Hamilton County,065,012300,1020,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,49,0,0,44,0,0,0,5,0,0,49,7
470650123001021,Tennessee,47,Hamilton County,065,012300,1021,0,0,0,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,51,49
470650123001022,Tennessee,47,Hamilton County,065,012300,1022,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,33,0,33,0
470650123001024,Tennessee,47,Hamilton County,065,012300,1024,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,7,0
470650123001025,Tennessee,47,Hamilton County,065,012300,1025,0,0,0,33,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,12,0,33,0,45,0
470650123001026,Tennessee,47,Hamilton County,065,012300,1026,0,0,0,6,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,2,0,0,43,0,6,0,51,2
470650123001027,Tennessee,47,Hamilton County,065,012300,1027,0,0,0,2,0,1,0,14,0,0,0,0,0,91,0,0,0,0,137,0,245,0,0,15,0,91,0,137,2,0,245,15
470650123001028,Tennessee,47,Hamilton County,065,012300,1028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
470650123001029,Tennessee,47,Hamilton County,065,012300,1029,0,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,77,0,0,0,0,0,0,77,1
470650123001031,Tennessee,47,Hamilton County,065,012300,1031,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,47,0
470650123001032,Tennessee,47,Hamilton County,065,012300,1032,0,0,0,0,0,18,0,181,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,199,0,0,0,0,0,0,199,199
470650123001033,Tennessee,47,Hamilton County,065,012300,1033,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,30,0,0,0,0,12,0,18,0,0,30,0
470650123001034,Tennessee,47,Hamilton County,065,012300,1034,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,0,0,0,1,0,17,16
470650123001036,Tennessee,47,Hamilton County,065,012300,1036,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,10,6,0,0,16,0
470650123001037,Tennessee,47,Hamilton County,065,012300,1037,0,0,0,0,13,1,0,0,0,0,0,3,0,8,0,0,0,0,104,0,129,0,0,14,0,11,0,104,0,0,129,1
470650123001038,Tennessee,47,Hamilton County,065,012300,1038,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650123001040,Tennessee,47,Hamilton County,065,012300,1040,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,34,0,0,0,0,0,0,16,18,0,34,0
470650123001041,Tennessee,47,Hamilton County,065,012300,1041,0,0,0,0,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,59,0,0,0,0,0,0,59,45
470650123001042,Tennessee,47,Hamilton County,065,012300,1042,0,0,0,9,121,0,9,6,0,1,0,0,20,0,1,0,0,8,17,0,192,8,0,127,0,21,9,17,9,1,192,6
470650123001043,Tennessee,47,Hamilton County,065,012300,1043,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,4,0,0,0,1,0,0,5,4
470650123001044,Tennessee,47,Hamilton County,065,012300,1044,0,0,0,0,137,0,0,35,0,0,0,0,0,0,0,0,0,0,7,0,179,0,0,172,0,0,0,7,0,0,179,35
470650123001045,Tennessee,47,Hamilton County,065,012300,1045,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0
470650123001046,Tennessee,47,Hamilton County,065,012300,1046,0,0,0,14,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,55,0,0,0,0,14,0,69,48
470650123001047,Tennessee,47,Hamilton County,065,012300,1047,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,26,26
470650123001052,Tennessee,47,Hamilton County,065,012300,1052,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,37,37
470650123001054,Tennessee,47,Hamilton County,065,012300,1054,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,8,0,13,0
470650123001056,Tennessee,47,Hamilton County,065,012300,1056,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,23,0,0,8,0,0,0,12,3,0,23,8
470650123001058,Tennessee,47,Hamilton County,065,012300,1058,0,0,0,7,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,24,0,0,3,0,14,0,0,7,0,24,0
470650123001065,Tennessee,47,Hamilton County,065,012300,1065,0,0,0,0,0,38,9,0,0,0,0,0,0,8,2,0,0,0,0,0,57,0,0,38,0,8,9,0,0,2,57,38
470650123002008,Tennessee,47,Hamilton County,065,012300,2008,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,6
470650123002010,Tennessee,47,Hamilton County,065,012300,2010,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,19,19
470650123002015,Tennessee,47,Hamilton County,065,012300,2015,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,13,0,0,2,0,11,0,0,0,0,13,2
470650123002022,Tennessee,47,Hamilton County,065,012300,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650123002025,Tennessee,47,Hamilton County,065,012300,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
