w_geocode,state,county,tract,block_group,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
470650114473029,Tennesse,Hamilton County,011447,3029,0,0,11,0,0,2,5,0,0,18,10
470650114473031,Tennesse,Hamilton County,011447,3031,0,0,533,0,0,0,0,0,0,533,0
470650114474000,Tennesse,Hamilton County,011447,4000,0,0,6,24,4,0,1,6,0,41,6
470650114474006,Tennesse,Hamilton County,011447,4006,0,0,0,0,3,0,0,8,0,11,0
470650116001002,Tennesse,Hamilton County,011600,1002,109,0,0,4,56,48,0,6,3,226,0
470650116001003,Tennesse,Hamilton County,011600,1003,0,0,0,0,13,0,30,0,0,43,0
470650116001009,Tennesse,Hamilton County,011600,1009,0,0,0,0,14,0,0,0,0,14,0
470650116001010,Tennesse,Hamilton County,011600,1010,0,0,0,0,0,19,15,0,0,34,0
470650116001011,Tennesse,Hamilton County,011600,1011,0,0,0,0,7,6,0,50,0,63,0
470650116001014,Tennesse,Hamilton County,011600,1014,0,0,6,0,15,54,11,0,0,86,0
470650116002000,Tennesse,Hamilton County,011600,2000,0,0,0,0,0,54,0,0,0,54,0
470650116002002,Tennesse,Hamilton County,011600,2002,0,0,0,22,0,7,0,0,0,29,0
470650116002003,Tennesse,Hamilton County,011600,2003,0,0,0,0,0,0,1,0,0,1,0
470650116002005,Tennesse,Hamilton County,011600,2005,0,0,0,793,30,4,0,0,0,827,0
470650116002007,Tennesse,Hamilton County,011600,2007,0,0,0,0,9,0,0,0,0,9,0
470650116002008,Tennesse,Hamilton County,011600,2008,0,0,0,0,0,7,0,0,0,7,0
470650116002010,Tennesse,Hamilton County,011600,2010,0,0,0,0,7,0,0,0,0,7,0
470650116002012,Tennesse,Hamilton County,011600,2012,16,0,0,124,30,0,0,0,0,170,0
470650116002015,Tennesse,Hamilton County,011600,2015,0,0,0,0,10,0,7,0,0,17,0
470650116002017,Tennesse,Hamilton County,011600,2017,0,0,0,4,0,0,0,0,0,4,0
470650116002019,Tennesse,Hamilton County,011600,2019,0,0,0,0,0,4,0,0,0,4,0
470650116003005,Tennesse,Hamilton County,011600,3005,191,0,0,103,3,6,2,4,0,309,0
470650116003008,Tennesse,Hamilton County,011600,3008,0,0,0,0,2,0,0,0,0,2,0
470650116003014,Tennesse,Hamilton County,011600,3014,66,0,161,0,0,0,7,0,0,234,0
470650116003017,Tennesse,Hamilton County,011600,3017,0,0,0,0,6,0,0,0,0,6,0
470650116003022,Tennesse,Hamilton County,011600,3022,0,0,0,0,3,0,0,0,0,3,0
470650116003023,Tennesse,Hamilton County,011600,3023,69,0,0,0,7,0,0,0,0,76,0
470650116003024,Tennesse,Hamilton County,011600,3024,0,0,0,0,13,7,0,0,0,20,0
470650116003025,Tennesse,Hamilton County,011600,3025,0,0,0,0,16,0,0,0,0,16,0
470650116004001,Tennesse,Hamilton County,011600,4001,22,0,0,0,0,0,0,0,0,22,0
470650116004003,Tennesse,Hamilton County,011600,4003,3,0,0,0,0,0,0,0,0,3,0
470650116004004,Tennesse,Hamilton County,011600,4004,12,0,0,0,0,0,0,0,0,12,0
470650116004005,Tennesse,Hamilton County,011600,4005,7,0,0,0,0,8,0,0,0,15,0
470650116004006,Tennesse,Hamilton County,011600,4006,31,0,0,0,6,0,0,0,0,37,0
470650116004007,Tennesse,Hamilton County,011600,4007,38,0,13,0,6,0,0,27,0,84,0
470650116004008,Tennesse,Hamilton County,011600,4008,43,0,2,0,93,0,0,1,0,139,0
470650116004009,Tennesse,Hamilton County,011600,4009,0,0,0,0,0,2,0,0,0,2,0
470650116004010,Tennesse,Hamilton County,011600,4010,0,0,0,3,0,1,0,4,0,8,0
470650116004013,Tennesse,Hamilton County,011600,4013,0,0,0,0,2,0,0,0,0,2,0
470650116004018,Tennesse,Hamilton County,011600,4018,0,0,0,116,0,0,0,0,0,116,0
470650116005000,Tennesse,Hamilton County,011600,5000,8,0,0,0,0,6,2,0,0,16,0
470650116005001,Tennesse,Hamilton County,011600,5001,0,0,4,0,7,0,0,26,0,37,4
470650116005002,Tennesse,Hamilton County,011600,5002,0,0,0,0,2,0,0,6,0,8,0
470650116005003,Tennesse,Hamilton County,011600,5003,0,0,2,0,0,13,0,0,0,15,2
470650116005004,Tennesse,Hamilton County,011600,5004,18,0,89,0,8,0,0,0,0,115,89
470650116006000,Tennesse,Hamilton County,011600,6000,0,0,0,0,0,10,9,0,0,19,0
470650116006002,Tennesse,Hamilton County,011600,6002,0,0,5,0,46,0,3,0,0,54,5
470650116006003,Tennesse,Hamilton County,011600,6003,0,0,4,0,22,0,8,0,0,34,4
470650116006004,Tennesse,Hamilton County,011600,6004,0,0,0,0,4,3,0,0,0,7,0
470650116006005,Tennesse,Hamilton County,011600,6005,4,0,21,24,7,0,0,0,0,56,0
470650116006009,Tennesse,Hamilton County,011600,6009,0,0,0,0,1,0,0,0,0,1,0
470650117001003,Tennesse,Hamilton County,011700,1003,0,0,0,0,2,0,0,17,0,19,0
470650117001006,Tennesse,Hamilton County,011700,1006,0,0,0,0,0,0,0,2,0,2,0
470650117001009,Tennesse,Hamilton County,011700,1009,0,0,0,0,0,0,0,6,0,6,0
470650117001011,Tennesse,Hamilton County,011700,1011,0,0,0,0,0,0,7,0,0,7,0
470650117001017,Tennesse,Hamilton County,011700,1017,27,0,0,0,3,0,0,0,0,30,0
470650117001019,Tennesse,Hamilton County,011700,1019,0,0,0,0,7,0,0,0,0,7,0
470650117001020,Tennesse,Hamilton County,011700,1020,0,0,56,3,22,9,0,1,0,91,56
470650117001021,Tennesse,Hamilton County,011700,1021,0,0,0,0,9,0,0,0,0,9,0
470650117002002,Tennesse,Hamilton County,011700,2002,0,0,0,0,2,0,2,0,0,4,0
470650117002005,Tennesse,Hamilton County,011700,2005,0,0,0,0,6,0,0,0,4,10,0
470650117002008,Tennesse,Hamilton County,011700,2008,0,0,0,0,4,0,0,0,0,4,0
470650117002009,Tennesse,Hamilton County,011700,2009,39,0,12,13,28,34,1,0,0,127,12
470650117003003,Tennesse,Hamilton County,011700,3003,0,0,0,0,0,0,0,33,0,33,0
470650117003008,Tennesse,Hamilton County,011700,3008,0,0,0,0,1,0,0,0,0,1,0
470650117003012,Tennesse,Hamilton County,011700,3012,5,0,0,0,0,0,0,6,0,11,0
470650117003015,Tennesse,Hamilton County,011700,3015,0,0,0,0,13,0,0,0,0,13,0
470650117004011,Tennesse,Hamilton County,011700,4011,5,0,7,3,0,10,0,0,0,25,7
470650117004012,Tennesse,Hamilton County,011700,4012,54,0,0,6,12,86,0,0,0,158,0
470650117004013,Tennesse,Hamilton County,011700,4013,0,0,0,0,1,0,16,0,0,17,0
470650117004015,Tennesse,Hamilton County,011700,4015,7,0,2,0,0,102,3,0,0,114,0
470650117004016,Tennesse,Hamilton County,011700,4016,0,0,0,0,2,0,0,0,0,2,0
470650118001006,Tennesse,Hamilton County,011800,1006,0,0,0,0,1,0,0,0,0,1,0
470650118001016,Tennesse,Hamilton County,011800,1016,0,0,0,0,0,0,1,0,0,1,0
470650118002000,Tennesse,Hamilton County,011800,2000,0,0,0,0,0,13,0,0,0,13,0
470650118002001,Tennesse,Hamilton County,011800,2001,0,0,0,0,0,0,2,0,0,2,0
470650118002003,Tennesse,Hamilton County,011800,2003,0,0,0,0,0,0,52,0,0,52,0
470650118002004,Tennesse,Hamilton County,011800,2004,9,0,6,0,0,4,0,0,0,19,0
470650118002005,Tennesse,Hamilton County,011800,2005,0,0,0,0,0,0,1,0,0,1,0
470650118002008,Tennesse,Hamilton County,011800,2008,0,0,5,12,0,74,0,0,0,91,5
470650118003000,Tennesse,Hamilton County,011800,3000,0,0,0,0,3,0,0,0,0,3,0
470650118003001,Tennesse,Hamilton County,011800,3001,0,0,0,0,0,57,0,0,0,57,0
470650118003002,Tennesse,Hamilton County,011800,3002,27,0,5,0,29,4,0,25,0,90,4
470650118003014,Tennesse,Hamilton County,011800,3014,0,0,9,0,0,0,0,0,0,9,0
470650118004000,Tennesse,Hamilton County,011800,4000,81,0,0,0,2,43,0,0,0,126,0
470650118004001,Tennesse,Hamilton County,011800,4001,0,0,3,30,16,13,0,0,0,62,0
470650118004002,Tennesse,Hamilton County,011800,4002,0,193,0,0,0,24,5,0,0,222,0
470650118004003,Tennesse,Hamilton County,011800,4003,73,0,0,0,189,57,0,0,0,319,0
470650118004005,Tennesse,Hamilton County,011800,4005,0,0,0,0,0,0,0,4,0,4,0
470650118004006,Tennesse,Hamilton County,011800,4006,0,0,1,0,0,0,0,0,0,1,1
470650118004007,Tennesse,Hamilton County,011800,4007,0,0,10,0,2,0,1,0,0,13,9
470650118005000,Tennesse,Hamilton County,011800,5000,0,0,0,0,0,2,0,16,0,18,0
470650118005001,Tennesse,Hamilton County,011800,5001,0,0,0,0,0,0,2,0,0,2,0
470650118005004,Tennesse,Hamilton County,011800,5004,0,0,1,0,0,1,0,0,0,2,1
470650118005005,Tennesse,Hamilton County,011800,5005,0,0,0,0,6,0,0,0,0,6,0
470650118006000,Tennesse,Hamilton County,011800,6000,0,0,1,0,0,0,0,0,0,1,1
470650119001000,Tennesse,Hamilton County,011900,1000,0,0,0,0,3,0,2,0,0,5,0
470650119001003,Tennesse,Hamilton County,011900,1003,0,0,0,0,3,0,0,0,0,3,0
470650119001006,Tennesse,Hamilton County,011900,1006,0,0,0,8,0,0,0,0,0,8,0
470650119002007,Tennesse,Hamilton County,011900,2007,0,0,0,0,22,0,6,3,0,31,0
470650119002009,Tennesse,Hamilton County,011900,2009,0,0,3,0,0,0,0,0,0,3,3
470650119002012,Tennesse,Hamilton County,011900,2012,0,0,0,0,0,11,0,0,0,11,0
470650119002016,Tennesse,Hamilton County,011900,2016,0,0,0,0,0,0,2,0,0,2,0
470650119002017,Tennesse,Hamilton County,011900,2017,0,0,0,0,0,0,3,0,0,3,0
470650119002019,Tennesse,Hamilton County,011900,2019,8,0,0,0,0,18,0,0,0,26,0
470650120001002,Tennesse,Hamilton County,012000,1002,0,0,0,0,0,37,5,0,0,42,0
470650120001006,Tennesse,Hamilton County,012000,1006,0,0,0,0,0,0,1,0,0,1,0
470650120001008,Tennesse,Hamilton County,012000,1008,0,0,0,0,0,0,5,0,0,5,0
470650120001009,Tennesse,Hamilton County,012000,1009,0,0,0,0,0,5,0,0,0,5,0
470650120001018,Tennesse,Hamilton County,012000,1018,0,0,0,0,0,0,6,0,0,6,0
470650120001023,Tennesse,Hamilton County,012000,1023,0,0,0,0,17,0,2,0,0,19,0
470650120001030,Tennesse,Hamilton County,012000,1030,0,0,0,0,0,0,2,0,0,2,0
470650120001031,Tennesse,Hamilton County,012000,1031,0,0,0,0,3,1,0,0,0,4,0
470650120001036,Tennesse,Hamilton County,012000,1036,0,0,1,0,1,0,0,0,0,2,1
470650120001044,Tennesse,Hamilton County,012000,1044,0,0,0,0,0,0,1,0,0,1,0
470650120002000,Tennesse,Hamilton County,012000,2000,0,0,0,0,0,0,3,0,0,3,0
470650120002001,Tennesse,Hamilton County,012000,2001,0,0,0,0,1,0,0,0,0,1,0
470650120002005,Tennesse,Hamilton County,012000,2005,0,0,0,0,0,0,3,0,0,3,0
470650120002009,Tennesse,Hamilton County,012000,2009,35,0,0,7,30,5,3,0,0,80,0
470650120002010,Tennesse,Hamilton County,012000,2010,0,32,0,0,0,0,0,0,0,32,0
470650120002012,Tennesse,Hamilton County,012000,2012,0,0,0,0,0,0,3,0,0,3,0
470650120002014,Tennesse,Hamilton County,012000,2014,0,0,0,0,0,0,5,0,0,5,0
470650120002017,Tennesse,Hamilton County,012000,2017,0,0,0,0,0,0,1,0,0,1,0
470650120002018,Tennesse,Hamilton County,012000,2018,0,0,0,0,0,0,2,0,0,2,0
470650120002020,Tennesse,Hamilton County,012000,2020,0,0,0,0,0,10,0,0,0,10,0
470650120002023,Tennesse,Hamilton County,012000,2023,0,0,0,0,0,0,2,0,0,2,0
470650120002024,Tennesse,Hamilton County,012000,2024,0,0,0,0,7,0,0,0,0,7,0
470650120002026,Tennesse,Hamilton County,012000,2026,0,0,0,0,0,0,0,0,4,4,0
470650120002030,Tennesse,Hamilton County,012000,2030,0,0,0,0,0,0,1,0,0,1,0
470650120002035,Tennesse,Hamilton County,012000,2035,0,0,0,0,0,0,6,0,0,6,0
470650120002036,Tennesse,Hamilton County,012000,2036,0,0,0,0,0,0,9,0,0,9,0
470650120002037,Tennesse,Hamilton County,012000,2037,0,0,0,0,0,0,4,0,0,4,0
470650120002039,Tennesse,Hamilton County,012000,2039,0,0,0,0,0,0,2,0,0,2,0
470650121001005,Tennesse,Hamilton County,012100,1005,0,0,0,0,0,0,0,1,0,1,0
470650121001018,Tennesse,Hamilton County,012100,1018,9,0,0,0,1,0,0,0,0,10,0
470650121001034,Tennesse,Hamilton County,012100,1034,0,0,0,0,0,0,3,0,0,3,0
470650121001039,Tennesse,Hamilton County,012100,1039,0,0,0,0,9,0,0,0,0,9,0
470650121001048,Tennesse,Hamilton County,012100,1048,0,0,3,0,0,0,0,0,0,3,3
470650121001051,Tennesse,Hamilton County,012100,1051,4,0,0,0,0,0,0,0,0,4,0
470650121001066,Tennesse,Hamilton County,012100,1066,0,0,0,0,2,0,0,0,0,2,0
470650121002002,Tennesse,Hamilton County,012100,2002,0,0,3,0,0,0,0,0,0,3,0
470650121002010,Tennesse,Hamilton County,012100,2010,0,1,0,0,0,0,0,0,0,1,0
470650121002020,Tennesse,Hamilton County,012100,2020,0,0,0,0,0,0,0,43,0,43,0
470650121003001,Tennesse,Hamilton County,012100,3001,0,0,0,0,0,0,2,0,0,2,0
470650121003004,Tennesse,Hamilton County,012100,3004,0,0,0,0,5,0,0,0,0,5,0
470650121003006,Tennesse,Hamilton County,012100,3006,0,0,0,0,0,3,0,0,0,3,0
470650121003008,Tennesse,Hamilton County,012100,3008,7,0,0,0,8,0,0,9,0,24,0
470650121003013,Tennesse,Hamilton County,012100,3013,0,0,0,0,1,3,0,0,0,4,0
470650121003014,Tennesse,Hamilton County,012100,3014,14,0,0,0,0,20,0,0,0,34,0
470650121003017,Tennesse,Hamilton County,012100,3017,0,0,0,8,0,4,7,0,0,19,0
470650121003018,Tennesse,Hamilton County,012100,3018,0,0,0,0,1,0,0,0,0,1,0
470650121003022,Tennesse,Hamilton County,012100,3022,0,0,0,0,4,0,0,0,0,4,0
470650121003027,Tennesse,Hamilton County,012100,3027,0,0,0,0,0,0,4,0,0,4,0
470650121004010,Tennesse,Hamilton County,012100,4010,0,0,20,59,0,3,0,0,0,82,10
470650121004011,Tennesse,Hamilton County,012100,4011,23,0,0,0,0,12,22,0,0,57,0
470650121004012,Tennesse,Hamilton County,012100,4012,0,0,0,0,0,1,0,0,0,1,0
470650121004018,Tennesse,Hamilton County,012100,4018,0,0,0,0,2,0,0,0,0,2,0
470650121004033,Tennesse,Hamilton County,012100,4033,0,0,0,0,12,1,99,2,0,114,0
470650121004045,Tennesse,Hamilton County,012100,4045,0,0,0,0,0,0,17,0,0,17,0
470650121004059,Tennesse,Hamilton County,012100,4059,93,0,0,0,0,0,0,0,0,93,0
470650121004060,Tennesse,Hamilton County,012100,4060,5,0,0,0,0,0,0,0,0,5,0
470650121004062,Tennesse,Hamilton County,012100,4062,9,0,0,0,0,0,0,0,0,9,0
470650121004065,Tennesse,Hamilton County,012100,4065,67,0,462,6,34,283,0,12,0,864,9
470650121004066,Tennesse,Hamilton County,012100,4066,0,0,53,3,10,16,0,0,0,82,53
470650121004067,Tennesse,Hamilton County,012100,4067,0,0,0,0,0,13,0,0,0,13,0
470650121004068,Tennesse,Hamilton County,012100,4068,86,0,0,0,0,0,0,0,0,86,0
470650121004072,Tennesse,Hamilton County,012100,4072,0,0,0,0,141,0,0,0,0,141,0
470650121004074,Tennesse,Hamilton County,012100,4074,0,0,0,0,7,0,0,0,0,7,0
470650121004075,Tennesse,Hamilton County,012100,4075,0,0,0,0,0,0,4,0,0,4,0
470650121004076,Tennesse,Hamilton County,012100,4076,0,0,0,15,0,2,0,0,0,17,0
470650121004079,Tennesse,Hamilton County,012100,4079,0,0,58,0,397,0,0,0,0,455,58
470650121004083,Tennesse,Hamilton County,012100,4083,0,0,24,0,0,0,0,18,0,42,24
470650121004085,Tennesse,Hamilton County,012100,4085,0,0,139,0,0,0,0,0,0,139,0
470650121004097,Tennesse,Hamilton County,012100,4097,0,0,39,0,0,0,0,0,0,39,10
470650121004099,Tennesse,Hamilton County,012100,4099,0,0,0,0,0,0,0,19,0,19,0
470650121004108,Tennesse,Hamilton County,012100,4108,0,0,41,0,0,0,0,0,0,41,0
470650121004110,Tennesse,Hamilton County,012100,4110,0,0,0,0,3,0,0,0,0,3,0
470650121004112,Tennesse,Hamilton County,012100,4112,27,0,0,0,0,0,0,0,0,27,0
470650121004115,Tennesse,Hamilton County,012100,4115,55,0,0,0,0,0,0,0,0,55,0
470650121005006,Tennesse,Hamilton County,012100,5006,0,0,0,0,171,0,0,0,0,171,0
470650121005011,Tennesse,Hamilton County,012100,5011,0,0,1,0,0,0,0,6,0,7,1
470650121005014,Tennesse,Hamilton County,012100,5014,0,0,0,0,1,0,0,0,0,1,0
470650121005016,Tennesse,Hamilton County,012100,5016,0,0,15,0,0,0,0,0,0,15,15
470650121005018,Tennesse,Hamilton County,012100,5018,6,0,0,0,0,0,0,80,0,86,0
470650121005023,Tennesse,Hamilton County,012100,5023,0,0,0,0,0,0,2,0,0,2,0
470650121005024,Tennesse,Hamilton County,012100,5024,0,0,0,0,2,4,0,0,0,6,0
470650121005028,Tennesse,Hamilton County,012100,5028,0,0,0,0,1,0,0,0,0,1,0
470650121005032,Tennesse,Hamilton County,012100,5032,0,0,0,0,4,0,0,3,0,7,0
470650122001012,Tennesse,Hamilton County,012200,1012,0,0,0,0,1,0,0,0,0,1,0
470650122001014,Tennesse,Hamilton County,012200,1014,0,0,0,0,7,18,29,0,0,54,0
470650122001016,Tennesse,Hamilton County,012200,1016,0,0,0,0,0,0,2,0,0,2,0
470650122001025,Tennesse,Hamilton County,012200,1025,0,0,0,7,0,0,0,0,0,7,0
470650122001028,Tennesse,Hamilton County,012200,1028,0,162,0,0,0,0,0,0,0,162,0
470650122001037,Tennesse,Hamilton County,012200,1037,24,0,0,0,0,0,0,0,0,24,0
470650122002000,Tennesse,Hamilton County,012200,2000,0,0,19,0,0,0,0,40,0,59,19
470650122002001,Tennesse,Hamilton County,012200,2001,0,0,258,0,122,1,7,60,0,448,230
470650122002004,Tennesse,Hamilton County,012200,2004,0,1,0,0,0,0,0,0,0,1,0
470650122003005,Tennesse,Hamilton County,012200,3005,0,0,0,0,0,0,2,7,0,9,0
470650122003006,Tennesse,Hamilton County,012200,3006,0,0,0,12,0,0,1,0,0,13,0
470650122003007,Tennesse,Hamilton County,012200,3007,0,0,0,0,1,0,0,0,0,1,0
470650122003010,Tennesse,Hamilton County,012200,3010,0,0,7,0,0,0,0,0,0,7,0
470650122003013,Tennesse,Hamilton County,012200,3013,0,0,97,0,0,0,0,1,0,98,0
470650122003028,Tennesse,Hamilton County,012200,3028,4,0,0,0,0,0,0,0,0,4,0
470650122003034,Tennesse,Hamilton County,012200,3034,0,0,0,0,0,0,4,0,0,4,0
470650123001000,Tennesse,Hamilton County,012300,1000,0,0,381,0,23,0,1,0,1,406,164
470650123001001,Tennesse,Hamilton County,012300,1001,0,0,244,0,0,0,0,2,0,246,0
470650123001002,Tennesse,Hamilton County,012300,1002,0,0,122,0,0,0,0,0,0,122,58
470650123001003,Tennesse,Hamilton County,012300,1003,0,0,0,0,26,0,0,0,0,26,0
470650123001004,Tennesse,Hamilton County,012300,1004,35,637,0,0,0,5,7,1,0,685,0
470650123001006,Tennesse,Hamilton County,012300,1006,40,0,543,36,40,2,11,0,0,672,203
470650123001007,Tennesse,Hamilton County,012300,1007,0,0,24,0,13,0,0,0,0,37,0
470650123001009,Tennesse,Hamilton County,012300,1009,3,473,0,0,1,0,0,0,0,477,0
470650123001011,Tennesse,Hamilton County,012300,1011,141,1,402,238,184,0,3,0,0,969,402
470650123001017,Tennesse,Hamilton County,012300,1017,0,0,258,0,93,13,0,0,0,364,34
470650123001018,Tennesse,Hamilton County,012300,1018,0,0,8,0,0,0,0,0,0,8,8
470650123001019,Tennesse,Hamilton County,012300,1019,2,0,132,61,486,8,15,124,22,850,87
470650123001020,Tennesse,Hamilton County,012300,1020,0,0,44,0,0,0,5,0,0,49,7
470650123001021,Tennesse,Hamilton County,012300,1021,0,0,51,0,0,0,0,0,0,51,49
470650123001022,Tennesse,Hamilton County,012300,1022,0,0,0,0,0,0,0,33,0,33,0
470650123001024,Tennesse,Hamilton County,012300,1024,0,0,0,0,0,0,0,7,0,7,0
470650123001025,Tennesse,Hamilton County,012300,1025,0,0,0,0,0,12,0,33,0,45,0
470650123001026,Tennesse,Hamilton County,012300,1026,0,0,2,0,0,43,0,6,0,51,2
470650123001027,Tennesse,Hamilton County,012300,1027,0,0,15,0,91,0,137,2,0,245,15
470650123001028,Tennesse,Hamilton County,012300,1028,0,0,0,0,0,1,0,0,0,1,0
470650123001029,Tennesse,Hamilton County,012300,1029,0,0,77,0,0,0,0,0,0,77,1
470650123001031,Tennesse,Hamilton County,012300,1031,0,0,47,0,0,0,0,0,0,47,0
470650123001032,Tennesse,Hamilton County,012300,1032,0,0,199,0,0,0,0,0,0,199,199
470650123001033,Tennesse,Hamilton County,012300,1033,0,0,0,0,12,0,18,0,0,30,0
470650123001034,Tennesse,Hamilton County,012300,1034,0,0,16,0,0,0,0,1,0,17,16
470650123001036,Tennesse,Hamilton County,012300,1036,0,0,0,0,0,10,6,0,0,16,0
470650123001037,Tennesse,Hamilton County,012300,1037,0,0,14,0,11,0,104,0,0,129,1
470650123001038,Tennesse,Hamilton County,012300,1038,0,0,0,0,2,0,0,0,0,2,0
470650123001040,Tennesse,Hamilton County,012300,1040,0,0,0,0,0,0,16,18,0,34,0
470650123001041,Tennesse,Hamilton County,012300,1041,0,0,59,0,0,0,0,0,0,59,45
470650123001042,Tennesse,Hamilton County,012300,1042,8,0,127,0,21,9,17,9,1,192,6
470650123001043,Tennesse,Hamilton County,012300,1043,0,0,4,0,0,0,1,0,0,5,4
470650123001044,Tennesse,Hamilton County,012300,1044,0,0,172,0,0,0,7,0,0,179,35
470650123001045,Tennesse,Hamilton County,012300,1045,0,0,3,0,0,0,0,0,0,3,0
470650123001046,Tennesse,Hamilton County,012300,1046,0,0,55,0,0,0,0,14,0,69,48
470650123001047,Tennesse,Hamilton County,012300,1047,0,0,26,0,0,0,0,0,0,26,26
470650123001052,Tennesse,Hamilton County,012300,1052,0,0,37,0,0,0,0,0,0,37,37
470650123001054,Tennesse,Hamilton County,012300,1054,0,0,0,0,5,0,0,8,0,13,0
470650123001056,Tennesse,Hamilton County,012300,1056,0,0,8,0,0,0,12,3,0,23,8
470650123001058,Tennesse,Hamilton County,012300,1058,0,0,3,0,14,0,0,7,0,24,0
470650123001065,Tennesse,Hamilton County,012300,1065,0,0,38,0,8,9,0,0,2,57,38
470650123002008,Tennesse,Hamilton County,012300,2008,0,0,6,0,0,0,0,0,0,6,6
470650123002010,Tennesse,Hamilton County,012300,2010,0,0,19,0,0,0,0,0,0,19,19
470650123002015,Tennesse,Hamilton County,012300,2015,0,0,2,0,11,0,0,0,0,13,2
470650123002022,Tennesse,Hamilton County,012300,2022,0,0,0,0,0,0,2,0,0,2,0
470650123002025,Tennesse,Hamilton County,012300,2025,0,0,0,0,2,0,0,0,0,2,0
470650123002042,Tennesse,Hamilton County,012300,2042,0,0,17,0,0,0,0,0,0,17,0
470650123002046,Tennesse,Hamilton County,012300,2046,0,0,0,0,0,0,0,42,0,42,0
470650123002047,Tennesse,Hamilton County,012300,2047,0,0,16,0,0,0,0,0,0,16,16
470650123002052,Tennesse,Hamilton County,012300,2052,0,0,0,0,0,0,0,10,0,10,0
470650123002057,Tennesse,Hamilton County,012300,2057,0,0,0,18,0,0,0,0,0,18,0
470650123002058,Tennesse,Hamilton County,012300,2058,0,0,3,0,0,0,2,0,0,5,3
470650123003000,Tennesse,Hamilton County,012300,3000,0,0,0,0,0,0,0,11,0,11,0
470650123003002,Tennesse,Hamilton County,012300,3002,0,0,0,0,4,0,0,0,0,4,0
470650123003003,Tennesse,Hamilton County,012300,3003,0,0,0,0,0,0,2,22,0,24,0
470650123003004,Tennesse,Hamilton County,012300,3004,0,0,4,0,0,0,0,21,0,25,0
470650123003019,Tennesse,Hamilton County,012300,3019,0,0,0,0,0,0,3,0,0,3,0
470650123003021,Tennesse,Hamilton County,012300,3021,0,0,21,0,0,0,0,0,0,21,21
470650123003024,Tennesse,Hamilton County,012300,3024,0,0,17,0,0,0,0,0,0,17,0
470650123003029,Tennesse,Hamilton County,012300,3029,0,0,0,15,0,0,0,0,0,15,0
470650123003030,Tennesse,Hamilton County,012300,3030,0,0,0,0,1,0,0,0,0,1,0
470650123003034,Tennesse,Hamilton County,012300,3034,0,0,0,0,0,8,0,0,0,8,0
470650123003035,Tennesse,Hamilton County,012300,3035,0,0,0,0,0,0,3,0,0,3,0
470650123004001,Tennesse,Hamilton County,012300,4001,0,0,0,0,11,0,0,11,0,22,0
470650123004010,Tennesse,Hamilton County,012300,4010,0,0,0,0,0,3,0,0,0,3,0
470650123004015,Tennesse,Hamilton County,012300,4015,0,0,0,0,0,14,0,0,0,14,0
470650123004019,Tennesse,Hamilton County,012300,4019,0,0,0,0,0,3,0,0,0,3,0
470650123004021,Tennesse,Hamilton County,012300,4021,0,0,0,0,0,1,0,0,0,1,0
470650124001002,Tennesse,Hamilton County,012400,1002,0,0,0,0,0,0,13,0,0,13,0
470650124001004,Tennesse,Hamilton County,012400,1004,0,0,0,0,1,0,0,0,0,1,0
470650124001008,Tennesse,Hamilton County,012400,1008,0,0,0,161,0,0,0,0,0,161,0
470650124001009,Tennesse,Hamilton County,012400,1009,2,0,3,9,98,0,19,196,0,327,3
470650124001010,Tennesse,Hamilton County,012400,1010,0,0,0,0,21,0,0,0,0,21,0
470650124001011,Tennesse,Hamilton County,012400,1011,0,0,0,0,0,2,0,0,0,2,0
470650124001012,Tennesse,Hamilton County,012400,1012,0,0,0,0,0,0,6,0,0,6,0
470650124001013,Tennesse,Hamilton County,012400,1013,0,0,0,0,12,0,0,0,0,12,0
470650124001014,Tennesse,Hamilton County,012400,1014,21,0,0,14,12,0,17,0,0,64,0
470650124001015,Tennesse,Hamilton County,012400,1015,0,0,0,0,0,18,0,0,0,18,0
470650124001019,Tennesse,Hamilton County,012400,1019,6,0,0,0,0,0,0,0,0,6,0
470650124002000,Tennesse,Hamilton County,012400,2000,0,0,0,7,0,0,0,0,0,7,0
470650124002001,Tennesse,Hamilton County,012400,2001,0,0,10,0,13,0,0,0,0,23,10
470650124002008,Tennesse,Hamilton County,012400,2008,0,0,1,0,0,0,1,0,0,2,1
470650124002012,Tennesse,Hamilton County,012400,2012,190,0,0,0,17,0,0,0,2134,2341,0
470650124002015,Tennesse,Hamilton County,012400,2015,0,0,0,0,16,10,0,0,0,26,0
