id,end,link_id
6776,A,5107
6776,B,5108
6776,B,10866
6774,B,5107
6774,A,5104
6774,B,5112
6781,A,5118
6781,B,5124
6781,B,5119
6778,B,5118
6778,B,5114
6778,A,5112
11018,A,10014
11019,B,10014
11019,B,10865
11019,A,10866
6792,A,5130
6794,B,5131
6777,A,5108
6777,A,5111
6771,B,5111
6771,A,10858
6771,A,5100
11683,B,10858
11683,A,10859
2987,A,1047
2987,A,3412
2987,B,1048
3607,A,1544
3607,A,1785
3607,B,12346
3607,A,3435
2990,B,1544
2990,A,1049
2990,A,12656
5280,A,3405
5280,A,9951
5280,B,3416
5270,B,3405
5270,A,3396
5270,A,9952
5267,B,3412
5267,A,3392
5267,A,3393
10979,B,9951
10979,B,9952
13425,B,13348
13425,A,13346
13425,B,13345
2992,A,1050
2992,B,12964
2992,B,1784
2991,B,1050
2991,B,1049
2991,A,3417
13170,A,12964
13170,A,13338
13170,B,13346
13171,A,12965
13171,A,13340
13171,B,13342
3873,B,12965
3873,A,1840
3873,B,2404
13421,B,13338
13421,A,13339
13421,B,13341
13422,B,13340
13422,B,13339
13422,B,13343
13423,A,13342
13423,A,13341
13423,A,13343
3825,A,1784
3825,B,1840
13424,B,13344
13424,B,13349
13424,A,13345
13428,A,13349
5292,B,3417
3826,B,1785
3826,A,1786
12689,A,12346
5291,A,3416
5291,B,3435
5291,B,3433
5306,A,3433
4233,A,15330
4233,A,2405
2989,A,1048
2989,B,1786
2989,B,2405
5205,A,3329
5205,A,3330
5205,B,3336
5206,B,3329
5206,B,3342
5220,A,3342
5220,B,3384
5220,A,3341
5227,A,3350
5250,A,3371
5250,B,3393
5250,A,3370
5251,B,3371
5262,A,3384
5262,A,3385
5262,B,3392
5262,B,3391
5240,B,3385
5240,A,3363
5240,B,3370
5271,B,3396
5241,B,3363
5266,A,3391
5207,B,3330
5214,A,3336
5214,B,3343
5214,B,3341
11065,A,10077
11065,B,10080
11065,B,13035
13224,B,13034
13224,A,13036
13224,A,13035
13225,B,13036
5200,A,3325
5200,A,3326
5200,B,3348
5200,B,3328
5196,B,3325
5196,B,3347
5196,A,3322
5201,B,3326
5226,A,3347
5226,A,3348
5226,B,3357
5246,A,3367
5246,B,3397
5246,A,3374
5247,B,3367
5272,A,3397
5286,B,3410
2983,B,1045
2983,A,1044
2983,A,3334
5239,A,3361
5239,B,3365
5239,A,3362
5204,B,3361
5204,A,3328
5204,B,3345
5244,A,3372
5244,A,3365
5244,B,3387
5235,B,3372
5235,A,3357
5235,B,3374
5264,A,3387
13038,A,12807
5219,A,3340
5224,A,3345
5192,A,3318
5192,A,3319
5192,B,3322
5193,B,3318
3608,A,1545
3608,A,10066
3608,B,1793
3609,B,1545
3609,B,38195
3609,A,1799
3609,A,3235
3830,A,1791
3830,B,1790
3831,B,1791
3831,B,3269
3831,A,1792
5117,A,3240
5110,B,3240
5110,B,3235
5145,A,3269
5145,A,3270
5145,B,38194
5145,B,3271
5139,B,3270
5139,A,3263
5139,A,9941
14813,B,15553
14813,A,15554
14813,B,15555
3833,B,38073
3833,B,1794
3833,A,1795
616,A,38194
616,A,38195
616,A,38072
14814,A,15558
14814,B,15554
14814,B,15556
5178,B,3301
5178,A,12340
5178,A,12632
5179,A,3304
5179,A,3303
5179,B,3307
5180,B,3304
12684,A,12341
12684,A,12343
12684,B,12342
5184,A,3307
12686,B,12343
12685,A,12344
12685,A,12342
12685,B,12345
12687,B,12344
12688,A,12345
5154,A,3280
14815,A,15556
14815,B,15557
14815,A,15555
14816,A,15557
5126,A,3250
5126,A,3251
5126,B,15610
5109,B,3250
5109,A,3234
5107,B,3251
5107,A,3232
5129,A,3254
2967,B,3254
2967,A,1034
2967,B,1800
14857,A,15608
14857,B,15609
14857,A,15610
14858,B,15608
12679,A,12336
12679,B,38072
12679,B,12337
12679,A,15609
13039,A,12809
13039,B,12808
13039,A,12969
13040,B,12809
13040,A,12810
13041,B,12810
13041,B,12970
13174,A,12970
13174,A,12971
13174,B,12969
5140,B,3263
5140,A,9942
5140,A,12808
10974,B,9941
10974,B,9942
13175,B,12971
12681,A,12338
2965,A,1033
2965,B,1034
2965,B,3234
2966,B,1033
2966,B,3232
2966,A,1787
3838,B,1799
3838,A,1800
3828,B,3282
3828,B,1795
3828,A,1789
5161,A,3288
3829,A,1790
3829,B,1789
5131,A,3256
5131,B,10066
5131,A,3257
5108,B,3256
5108,A,3233
5108,A,12323
12667,A,12324
12667,B,12325
12667,B,12323
12668,A,12325
12668,B,12327
12668,A,12326
3832,B,38075
3832,B,1792
3832,A,1793
12670,A,12327
12669,B,12326
5132,B,3257
5106,A,9930
5106,B,3231
10966,B,9930
10966,B,9931
10968,A,9932
10969,B,9932
10969,A,9933
5104,A,3230
5104,A,3231
5104,B,3233
5105,B,3230
10967,B,9933
10967,A,9931
5113,B,3237
5359,A,3490
5359,A,3491
5359,B,12920
5360,B,3490
5360,A,12312
5360,B,15332
5426,A,3560
11414,A,10453
11414,B,10452
11415,B,10453
12652,B,12312
12652,B,12314
12652,A,12313
12775,A,12454
12775,B,12453
12775,A,15331
12776,B,12454
5361,A,12556
5361,B,3491
12872,B,12556
5378,B,3524
5378,B,3508
5378,A,10452
5350,B,3525
5350,A,3481
5350,A,3482
5351,B,3481
5352,B,3482
13132,B,12919
13132,B,12921
13132,A,12920
13133,A,12921
5372,A,12453
5372,A,12717
5372,B,3503
5460,A,12719
5460,B,3590
12973,B,12719
12973,A,12720
14657,B,15331
14657,A,15332
5452,A,3582
5452,A,3581
5452,B,9944
5452,B,3585
5453,B,3582
10975,B,9943
10975,A,9944
5256,A,3388
5256,B,3395
5256,A,3378
5211,B,3388
5211,A,3333
5211,B,3337
5268,A,3394
5268,B,12446
5268,B,12448
5215,B,3394
5215,B,3378
5215,A,3337
5269,A,3395
5269,A,12445
5269,B,10202
11176,A,10200
11176,B,10201
11176,B,12434
11177,B,10200
11177,B,12433
11177,A,10202
12762,A,12433
12762,A,12434
12762,A,12432
12654,A,12314
12653,B,12313
11178,A,10201
11178,B,12432
4586,B,12445
4586,B,2734
4586,A,12446
5212,B,3333
12769,A,12443
5102,A,3228
5102,B,3236
5101,B,3228
5101,B,3241
5101,A,3227
5118,A,3241
5118,B,3247
5118,B,3243
5123,A,3247
5123,B,3253
5123,A,3246
5152,A,3278
5152,B,3285
5152,A,3279
5153,B,3278
5159,A,3285
5159,A,3286
5095,A,3221
5135,B,3259
5120,A,3243
5111,A,3236
5111,B,3239
5098,A,3225
5116,A,3239
5099,A,3226
5099,B,3244
5099,A,12828
5128,A,3253
5124,B,3246
2133,A,90
2133,B,89
2133,A,10632
2134,B,90
2134,B,10174
2134,A,256
2134,A,10634
2334,A,269
2334,B,268
2334,A,13176
2335,B,269
2335,A,270
2335,A,13177
2656,A,622
2656,B,621
2656,B,10632
2657,B,622
2657,A,758
2657,B,10634
2785,A,771
2785,B,770
2785,B,13176
2786,B,771
2786,A,772
2786,B,13177
3023,A,1072
3023,B,10587
3023,B,1860
3024,B,1072
3024,A,3962
3024,B,38036
3024,A,1870
4289,A,2508
4289,B,2468
4333,B,2508
4333,A,2505
4520,A,2738
4520,B,2646
4588,B,2738
4588,A,2739
4747,A,2898
4748,B,2898
4748,B,2899
4748,A,14800
4749,A,2899
4749,A,2900
4749,B,12018
4936,A,3070
4918,B,3070
4918,A,3052
4918,B,3060
4937,A,3071
4935,B,3071
4935,B,10299
4935,A,3069
4938,A,3072
4938,A,3073
4938,B,3077
4930,B,3072
4930,A,3062
4930,A,3063
4934,B,3073
4934,B,3074
4934,A,3068
4939,A,3074
4939,B,3079
4939,B,9938
4940,A,3075
4929,B,3075
4929,B,3066
4929,A,3061
4941,A,3076
4941,B,38089
4941,B,38091
4941,A,3077
4941,B,3085
4905,B,3076
4905,A,3044
4905,A,3043
4696,A,3078
4696,B,2853
4696,B,15551
4933,B,3078
4933,B,38697
4933,A,3067
4945,A,3082
4945,A,3083
4945,B,3088
4916,B,3082
4916,B,38078
4916,A,3051
4916,B,3064
4947,A,3084
4947,A,3085
4947,B,3094
4948,B,3084
4948,A,10001
4948,A,15562
4948,B,38090
4700,A,3126
4700,B,3819
4700,A,2856
4990,B,3126
5694,A,3819
5694,B,3821
5694,A,3830
5696,A,3821
5696,B,3835
5696,B,3829
5704,A,3835
5704,B,3882
5704,B,3860
5742,A,3882
5742,A,3892
5742,B,14896
5774,A,3927
5775,B,3927
5775,B,10123
5775,A,14895
5807,B,3962
5807,A,3959
5807,B,10552
2751,A,10074
2751,B,760
2751,A,731
2751,B,10176
11063,B,10074
11063,B,38383
11063,A,10075
11149,A,10174
11149,B,12479
11277,A,10299
11277,B,10301
11277,B,10300
11278,A,10301
11497,A,10587
11497,A,10551
12458,A,12055
12458,B,12056
4835,B,12055
4835,B,3030
4835,A,2984
12721,A,12382
12721,B,12384
12721,B,12388
4906,B,12382
4906,A,3045
4906,B,3046
12728,A,12394
12728,B,12392
12728,A,12393
12730,B,12394
12711,A,12456
12711,B,12374
12711,B,12372
12711,A,12373
12778,B,12456
12778,A,12457
12778,A,12458
12799,A,12479
12799,A,12480
12799,B,12478
12800,B,12480
4964,A,12691
4964,B,3122
4964,A,3100
12955,B,12691
12955,A,12692
13345,A,13221
13345,B,13219
13345,B,13220
13346,B,13221
14351,A,14864
14351,A,14865
14351,B,15279
4828,B,14864
4828,B,38077
4828,A,2978
4828,B,38094
4828,A,2979
14373,A,14894
14373,A,14896
14373,B,14895
14374,B,14894
4794,A,15481
4794,B,38434
4794,A,2938
4794,B,2940
635,A,38077
635,A,38434
635,A,38087
623,A,38078
623,A,38494
623,A,38495
623,A,38088
627,A,38089
627,A,38177
626,A,38091
626,A,38090
637,A,38179
637,A,38084
637,A,38178
2752,B,38179
2752,A,993
2752,A,14839
2752,B,731
628,A,38383
628,A,38384
628,A,38385
628,A,38094
628,A,38086
687,A,38432
687,A,38180
687,A,38433
11533,B,38432
11533,A,10615
11533,B,38702
621,A,38477
621,A,38187
621,A,38476
621,A,38186
5686,B,38477
5686,B,3813
5686,A,3811
5686,A,3812
12986,B,38494
12986,A,12737
12986,B,12736
2138,B,38495
2138,A,268
2138,B,10676
2138,B,92
31782,A,38697
31782,B,10614
31782,A,38702
2147,A,101
2147,B,280
2148,B,101
2148,A,102
2019,B,278
2019,A,13
2019,A,93
2666,A,766
2666,B,630
2782,B,766
2782,A,767
4245,A,2429
4245,B,2428
4246,B,2429
4246,A,2535
4373,B,2535
4373,A,2536
4516,A,2641
4516,B,2640
4517,B,2641
4517,A,2646
4707,A,2865
4707,B,3807
4707,A,2864
4709,B,2865
4709,B,3808
5689,A,3814
5689,B,3826
5689,B,3815
5684,B,3814
5684,B,3817
5684,A,3809
5684,A,10612
5721,A,3853
5721,A,3854
5721,B,3873
5710,B,3853
5710,A,3843
5710,A,3844
5712,B,3854
5712,B,3858
5712,A,3845
5722,A,3855
5722,A,3856
5722,B,3861
5722,B,3857
5709,B,3855
5709,B,3842
5719,B,3856
5719,A,3851
5719,A,3852
5724,A,3858
5724,A,3859
5724,B,3865
5725,A,3860
5726,A,3861
5726,B,13238
5726,B,3862
5741,A,3879
5741,A,3880
5741,B,3905
5713,B,3879
5713,A,3846
5713,A,13116
5745,A,3888
5745,B,3891
5745,B,3897
5745,A,3887
5744,B,3888
5744,A,3886
5744,A,3885
5744,B,3895
5750,A,3898
5750,B,3912
5750,A,3897
5749,B,3898
5749,B,3909
5749,A,3896
5749,A,3895
5761,A,3912
5761,B,3925
5761,B,3914
5772,A,3925
5772,A,3926
5772,A,10625
5802,A,3955
5802,B,3963
5802,B,3958
5798,B,3955
5798,A,3951
5809,A,3963
5809,B,3966
5809,B,10555
5812,A,3969
5812,A,3966
5812,A,10554
5811,B,3969
5811,A,3965
5811,B,3971
9496,A,10121
9496,A,12026
9496,B,8209
11102,B,10121
11102,A,10618
5728,A,10568
5728,B,38647
5728,B,3868
5728,A,10577
5728,B,3863
5718,B,10568
5718,A,3850
5718,A,10607
5718,B,3852
13296,A,13120
13295,B,13120
13295,B,38431
13295,B,13118
13295,A,13119
4708,A,13151
4708,B,3806
4708,B,2864
4595,B,13151
4595,B,2749
4595,A,13152
13356,A,13238
13356,B,13237
13357,A,13240
13357,B,13239
5731,B,13240
5731,A,3867
5731,B,3871
5792,A,13243
5792,B,13159
5792,A,3945
13359,B,13243
13359,A,13244
583,A,37951
583,A,38082
583,A,38431
583,A,38647
583,A,38235
13358,B,37951
13358,B,13241
13358,A,13242
5799,B,38082
5799,A,13156
5799,B,3951
5799,B,13244
5801,A,3953
5801,B,3961
5796,B,3953
5796,A,3948
5796,A,3949
5803,A,3956
5803,B,10604
5803,B,10669
5793,B,3956
5793,A,3946
5793,B,10606
5814,A,3968
5814,B,3974
5814,A,10603
5795,B,3968
5795,A,3947
5795,A,10605
5827,A,3982
5827,B,3983
5827,B,10602
5816,B,3982
5816,B,3970
5816,A,10668
5828,A,3983
13311,A,13159
13311,B,13158
581,A,38430
5833,A,3988
5833,A,3987
5833,B,10662
5835,B,3988
5834,B,3987
11566,B,10666
11567,B,10667
12437,B,12026
9501,A,8213
9501,B,8214
9501,B,8221
9502,A,8214
9502,B,8217
9508,A,8221
9505,A,8217
9505,B,8222
9509,A,8222
5819,A,3974
5819,A,3975
5819,B,3977
5820,B,3975
5824,A,3979
5824,A,3980
5824,B,3981
5823,B,3979
5823,B,13161
5823,A,3978
13312,A,13161
13312,B,13160
13322,A,13186
13321,B,13186
13321,B,38079
13321,B,13184
13321,A,13185
5822,B,13188
5822,A,13184
5822,B,3976
5830,A,10579
5830,A,10601
5830,B,3984
5830,B,3985
11513,B,10579
11513,B,10580
11513,A,13162
11523,A,10602
11523,B,10601
5832,B,3986
5825,B,3980
5825,A,13160
5825,B,13163
5826,A,3981
13313,A,13163
13313,B,13162
5815,A,3970
11524,B,10603
11524,A,10604
11568,B,10668
11568,A,10669
11568,B,10670
11569,A,10670
13324,B,13189
5810,B,3965
5810,B,3967
5810,A,3964
5813,A,3967
5813,B,3972
5813,B,13185
5817,A,3972
5817,A,3971
5817,B,3973
5821,A,3977
5821,B,3978
5821,A,3976
5818,A,3973
5806,A,3958
5806,A,13158
5806,B,3960
5808,A,3961
5808,B,3964
5808,A,3960
5769,A,3922
5769,A,3924
5769,B,3934
5763,B,3922
5763,A,3914
5763,A,3915
5771,B,3924
5779,A,3930
5779,B,3947
5779,B,38235
5767,B,3930
5767,A,3919
5767,A,3920
5794,B,3946
5786,A,3939
5786,B,3943
5786,B,3949
5782,B,3939
5782,B,3942
5782,A,3934
5790,A,3942
5790,A,3943
5790,B,3945
5790,B,3948
11525,B,10605
11525,A,10606
5751,A,3899
5751,A,3900
5751,B,3907
5751,B,3904
5747,B,3899
5747,A,3890
5747,B,3894
5752,B,3900
5755,A,3903
5755,A,3904
5755,B,3910
5748,B,3903
5748,B,3896
5748,A,3894
5748,A,3893
5757,A,3907
5757,A,3908
5757,B,3913
5759,A,3909
5759,B,3911
5759,B,3915
5760,B,3919
5760,A,3911
5760,A,3910
5766,A,3917
5762,B,3917
5762,B,3920
5762,A,3913
5758,B,3908
5727,B,3867
5727,A,3863
5727,A,3862
5732,A,3868
5732,B,3870
5732,A,3869
5734,A,3870
5734,B,3883
5734,B,3872
5743,A,3883
5743,B,3886
5743,A,3884
5743,B,3893
11512,B,10577
5733,B,3869
5733,B,3878
5740,B,3884
5740,B,3890
5740,A,3878
5735,A,3871
5735,B,3885
5735,A,3872
14295,A,14791
14296,B,14791
14296,A,14792
14296,B,14793
5692,A,3817
5692,B,3850
5692,A,10610
5715,A,10609
5715,B,3847
5715,B,3849
11527,B,10609
11527,B,10610
5714,B,10618
5714,A,3847
5714,B,13119
5717,A,3849
5717,A,13118
5717,B,10608
11526,B,10607
11526,A,10608
5720,B,3851
11528,A,10611
11529,B,10611
11529,B,10612
4750,B,2900
12431,A,12018
12431,B,14792
14297,A,14793
2017,B,13
2017,A,1576
2017,A,12
2017,B,1067
2139,A,94
2139,B,93
2018,B,94
2018,B,12
2018,A,95
2575,A,537
2575,A,619
2575,B,629
2573,B,537
2573,A,536
2573,B,1576
2573,A,1869
2654,B,619
2654,A,620
3013,A,1064
3013,B,3921
3013,B,1873
3014,B,1064
3014,B,3923
3014,B,38008
3014,A,1579
3019,A,1069
3019,B,1070
3019,A,1068
3020,B,1069
3020,B,38330
3020,A,1577
3020,A,10588
3020,B,38475
3021,A,1070
3021,A,1071
3021,B,1875
3022,B,1071
3022,B,1864
3022,A,13219
3894,A,1864
3894,B,1863
3900,B,1874
3900,A,1875
5768,A,3921
5776,A,3928
5776,A,3929
5776,B,3933
5777,B,3928
5784,A,3936
5784,B,3937
5784,B,3938
5781,B,3936
5781,A,3933
5781,B,3935
3648,A,3954
3648,B,38080
3648,B,1582
3648,A,1861
5800,B,3954
5800,A,3952
5800,A,13220
11577,B,10681
11577,A,10683
11577,B,10684
619,A,38080
620,A,38260
620,A,38008
620,A,38475
3017,B,38260
3017,A,1066
3017,A,3938
3017,B,1068
617,A,38330
617,A,38081
11499,B,10554
11499,A,10555
2140,A,96
2140,B,95
2141,B,96
2141,A,279
2574,B,536
2574,A,630
2574,B,620
5736,B,3880
5736,A,13241
5736,A,3873
5736,B,3877
5756,A,3906
5756,A,3905
5756,B,3918
5754,B,3906
5754,A,3902
5770,A,3923
5773,B,3926
5780,A,3931
5780,B,13155
5780,B,13234
3645,B,3931
3645,B,1579
3645,A,3918
5753,B,10625
5753,A,3901
5753,B,3902
13353,A,13233
13354,B,13233
13354,A,13234
2330,B,1869
2330,A,265
2330,A,769
2330,A,264
2330,A,768
2784,B,13156
2784,B,769
2784,A,13157
2332,A,13155
2332,B,265
2332,B,13154
2331,A,13154
2331,B,264
2331,B,13153
2783,B,13157
2783,B,768
2783,A,13153
5739,A,3881
5739,A,3877
5739,B,3889
5738,B,3881
5738,A,3875
5738,A,3876
5746,A,3891
5746,B,3901
5746,A,3889
5723,B,3859
5723,A,3857
5723,B,3864
5730,A,3865
5730,B,3875
5730,B,13242
5730,A,3866
5737,A,3874
5737,B,3876
5737,B,3887
5737,A,13239
5729,B,3874
5729,A,3864
5729,B,3866
5729,A,13237
11515,B,10588
5778,B,3929
5783,A,3935
2340,A,280
2340,B,279
11576,A,10680
3893,B,10680
3893,B,1862
3893,A,1863
11604,A,10712
3647,B,10712
3647,A,1582
3647,B,1857
11581,B,10685
11581,A,10686
11581,B,10691
11582,B,10686
11582,A,10687
11582,B,10690
11583,B,10687
11583,A,10688
11583,A,10689
11586,A,10690
11587,A,10691
11580,B,10683
11584,B,10688
11585,B,10689
3892,A,1862
3892,B,1861
13317,A,13179
13317,B,13182
13317,B,13180
3898,B,13179
3898,A,1871
3898,B,1870
13319,A,13181
13319,A,13182
13318,B,13181
13318,A,13180
3889,B,1871
3889,A,1857
3899,A,1873
3899,B,1872
3015,A,3932
3015,B,1066
3015,A,1065
5765,B,3932
5765,A,10576
5765,B,3916
3016,A,10567
3016,B,1065
3016,A,1872
11506,B,10567
5785,A,3937
11511,B,10576
11511,B,10575
11511,B,10574
5764,A,10573
5764,A,10575
5764,A,3916
11510,B,10573
11510,A,10574
5789,A,3941
5787,B,3941
5787,B,3944
5787,A,3940
5791,B,3952
5791,A,3944
5791,B,3950
5797,A,3950
5788,B,3940
2135,A,91
2135,B,38182
2135,B,267
2135,A,10671
2136,B,91
2136,B,13173
2136,A,271
2136,A,10630
2146,A,266
2146,A,2697
2146,B,100
2333,B,266
2333,A,267
2551,A,522
2551,B,523
2551,A,10672
2551,B,10671
2552,B,522
2552,A,773
2552,B,10630
2553,A,523
2553,B,623
2553,B,2643
4695,A,2853
4695,B,10713
4699,A,2855
4699,B,38083
4699,B,2857
4699,B,13133
4698,B,2855
4698,A,13235
4698,B,2854
4701,B,2856
4701,B,3810
4701,A,3122
4703,A,2858
4703,A,2860
4703,A,2859
4704,B,2858
5685,A,3810
5685,B,3811
5685,A,13172
5688,A,3813
5688,B,3816
5688,B,13116
5691,A,3816
5691,B,3830
5691,A,3824
11570,B,10672
11570,A,10673
11570,A,10674
11571,B,10673
11571,A,10675
11571,A,13107
11573,B,10675
11573,A,10713
11573,A,13183
11573,B,10714
13315,A,13173
13315,B,13172
14811,A,15551
14811,B,38181
14811,B,15550
14811,A,15552
622,A,38083
622,A,38181
622,A,38182
2144,A,99
2144,A,2473
2144,B,98
2145,B,99
2145,A,100
2658,A,623
2658,B,767
2658,A,2702
4294,B,2473
4294,A,2474
4295,A,2476
4295,B,2474
4295,A,2643
4297,B,2476
4297,A,2477
4568,B,2697
4568,B,2698
4568,A,2700
4569,A,2698
4569,B,2701
4571,A,2701
4571,B,2702
4705,B,2860
5683,A,3808
5693,A,3818
5693,B,3822
5693,B,3827
5690,B,3818
5690,B,3820
5690,A,3815
5697,A,3822
5697,B,3828
5697,A,3823
5701,A,3828
5701,A,3827
5701,B,3833
5703,A,3834
5703,B,3837
5703,A,3833
5699,B,3834
5699,B,3831
5699,A,3825
5705,A,3837
5705,B,3846
5705,B,3838
5702,A,3831
5702,A,3832
5702,B,3839
5700,B,3832
5700,B,3841
5700,A,3826
5708,A,3841
5708,A,3842
5708,B,3845
5706,A,3839
5706,A,3838
5706,B,3840
5707,B,3843
5707,B,3848
5707,A,3840
5711,B,3844
5716,A,3848
5695,A,3820
5695,B,3823
5695,B,3825
4290,A,2469
4290,B,2475
4291,B,2469
4291,A,2470
4291,A,2642
4296,A,2528
4296,A,2475
4296,B,2477
4363,B,2528
4363,A,2529
4363,A,2530
4369,A,2533
4369,A,2749
4369,A,2750
4370,B,2533
4370,A,2691
4370,B,2699
4564,B,2691
4564,A,2692
4366,A,2748
4366,A,2531
4366,A,2532
4515,B,2748
4515,A,2640
4515,B,2692
4702,A,2857
4702,B,2862
4702,B,2859
4244,A,2428
4244,B,2470
4364,B,2529
4364,A,13132
4364,B,2861
4365,B,2530
4365,A,13133
4365,B,13132
4518,B,2642
4518,B,13150
4518,A,2861
4368,A,13150
4368,B,2532
4368,B,13149
4367,B,2531
4367,A,13149
4367,B,2863
4596,B,2750
4596,B,13152
4596,A,2863
4570,A,2699
4570,B,2700
4706,A,2862
2341,A,282
2341,B,281
2142,B,282
2142,A,97
2149,B,102
2149,A,281
2143,B,97
2143,A,98
4288,A,2468
4288,B,2536
11532,A,10614
11532,A,10616
11530,A,10613
11530,B,13236
11531,B,10613
11531,B,10616
13355,B,13235
13355,A,13236
4697,A,2854
11606,A,10715
11606,A,13114
11606,B,13107
11605,B,10715
11605,B,13115
11605,A,10714
13294,B,13114
13294,A,13115
13320,B,13183
11534,B,10615
5687,B,3812
5698,B,3824
2336,A,272
2336,B,271
2336,A,13178
2137,B,272
2137,B,10679
2137,A,92
2137,A,10631
2787,A,774
2787,B,773
2787,B,13178
2663,B,774
2663,A,15548
2663,A,627
2663,B,10631
11279,A,10678
11279,A,10679
11279,B,10302
11574,B,10678
11574,A,10676
11574,A,10677
14809,B,15548
14809,A,15549
14809,A,15550
11572,B,10674
14810,B,15549
14812,B,15552
4965,B,3100
4965,A,10302
4965,A,10300
2664,A,770
2664,B,627
11575,B,10677
4589,B,2739
4589,A,2840
4886,A,3027
4886,B,38433
4886,B,3031
4886,B,12398
4887,B,3027
4887,B,12834
4887,A,15457
4887,B,38087
13065,A,12834
13065,B,14867
13065,B,14866
4836,A,15278
4836,B,2984
14621,B,15278
14621,A,15277
14621,A,15279
686,A,38468
4324,A,2498
4324,B,2502
4325,B,2498
4325,A,2499
4326,B,2500
4326,B,2729
4326,B,2499
4328,A,2501
4328,B,2724
4328,A,2725
4329,B,2501
4329,B,2727
4329,B,38085
4329,B,12015
4329,A,2894
4579,A,2724
4579,A,2727
4579,B,2726
4744,A,2896
4742,B,2896
4742,A,2893
4742,B,2895
4742,B,2894
4746,A,12009
4746,A,12011
4746,B,2897
12425,B,12009
12426,A,12010
12426,B,12011
12426,B,12013
12427,B,12010
12427,A,12014
4745,A,14803
4745,A,2897
4745,B,12007
14305,B,14803
14305,A,14804
14305,B,14805
12429,A,12013
12429,B,12012
12428,A,12012
4738,B,2890
4738,B,2893
4738,A,2888
4741,A,2892
4743,A,2895
685,A,38085
4736,B,2888
4736,A,14806
4736,A,2887
14308,B,14806
4737,B,2887
14303,A,14801
14303,B,14800
12423,B,14801
12423,A,12008
12423,A,12007
12424,B,12008
4581,B,2840
4581,A,2729
4334,B,2505
4334,B,2725
14306,B,14804
14307,A,14805
4901,A,3040
4901,B,10072
4901,B,38180
4901,A,12793
4902,B,3040
4902,B,9960
4902,B,9995
4927,A,3059
4927,B,38084
4927,B,3067
4927,A,10073
4919,B,3059
4919,A,3053
4919,A,3054
11062,A,10072
11062,B,10073
13027,A,12794
13027,B,12793
13027,A,15568
4892,B,12794
4892,A,3033
4892,A,10303
10985,A,9994
10985,A,9960
11009,B,9994
11009,A,9995
14823,B,15568
14823,A,15569
14823,A,15570
4920,A,15603
4920,B,3053
14853,B,15603
4921,A,15605
4921,B,3054
14854,B,15605
14854,B,15606
14854,A,15604
14824,B,15569
14825,B,15570
2132,A,89
2132,B,270
2132,A,10633
2655,A,621
2655,A,15606
2655,B,38178
2655,B,772
2655,B,10633
14855,B,15604
4890,A,3030
4890,A,3031
4890,B,3032
4893,B,3033
12735,A,12399
12734,B,12399
12734,A,15541
12734,A,12398
14354,A,14867
14803,B,15541
14353,A,14866
4891,A,3032
4891,B,10075
4891,B,10304
11280,A,10305
11280,B,10303
11280,A,10304
11281,B,10305
14750,B,15458
14750,B,15457
14352,B,14865
14622,B,15277
4987,A,3124
4987,A,3123
4987,B,3129
4982,B,3124
4982,B,3127
4982,A,3116
5012,A,3150
5012,B,3152
5012,A,3151
5011,B,3150
5011,A,3149
5023,A,3158
5023,A,3159
5023,A,3161
5014,B,3158
5014,A,3152
5014,B,12664
5026,A,3162
5027,B,3162
5027,A,12663
5027,B,12668
5030,A,3164
5030,B,3166
5030,B,12662
5031,B,3164
5031,A,12665
5034,A,3166
5034,B,3167
5034,B,3171
5037,A,3169
5037,A,12680
5037,B,3172
5038,B,3169
5038,B,3892
5038,A,3836
11302,A,10327
11301,B,10327
11301,B,10326
11301,B,10328
11301,A,12366
12936,B,12665
12936,A,12666
13032,A,12801
13033,B,12801
13033,B,12802
13033,A,12803
11172,A,12907
11172,B,12906
11172,B,10197
12935,B,38187
12935,B,12663
12935,A,12664
5062,A,3190
5062,B,3199
5062,B,3198
5063,B,3190
5063,A,12658
5072,A,3199
12931,B,12658
12931,A,12659
3617,A,1578
3617,B,1551
3644,B,1578
3644,A,1858
3644,A,10622
11537,A,13014
11537,B,10622
13206,B,13014
13206,A,13015
13206,B,13016
3890,B,1858
3890,A,1859
3891,B,1859
3891,B,10551
3891,A,1860
5804,A,3957
5804,B,3959
5804,B,10553
5805,B,3957
11498,A,10552
11498,A,10553
5071,A,3198
5071,B,13020
5071,B,13015
13208,A,13017
13208,A,13018
13207,B,13017
13207,B,13019
13207,A,13016
13209,A,13019
13209,B,13018
13210,A,13020
11103,A,10123
11103,B,10122
5049,A,10122
5049,A,3179
5049,B,3180
5050,B,3179
5051,A,3180
5088,B,3212
5043,A,3175
5043,B,3177
5043,A,3174
5042,B,3175
5042,B,3178
5042,A,3173
5047,A,3177
5048,A,3178
12948,A,12681
12948,B,12680
12947,B,12681
12947,B,12679
5041,A,3172
5041,B,12659
5041,B,3173
12933,A,12661
12933,B,12660
12934,B,12661
12934,A,12662
12932,A,12660
12932,A,12679
5044,B,3174
4946,B,3083
4946,A,12383
4946,A,10311
4991,A,3127
4991,B,3149
5001,A,3136
4968,B,3136
4968,B,3116
4968,A,3102
11289,A,10315
11289,A,10314
11289,B,15418
11290,B,10315
11290,B,10316
11290,B,10322
11290,A,10317
12722,B,12383
12722,A,12384
12722,B,12385
13031,A,12799
