id,stream,stream_id
33181,upstream,33182
33181,downstream,33180
33183,upstream,33184
33183,downstream,33182
33182,downstream,33181
33182,upstream,33183
33180,upstream,33181
33180,downstream,33179
33179,downstream,27870
33179,downstream,33178
33179,upstream,33180
27914,downstream,30857
27914,upstream,78788
27914,upstream,78791
33185,downstream,33184
33185,upstream,30857
30857,upstream,27914
30857,downstream,33185
24775,upstream,24772
24775,downstream,24781
24775,upstream,24771
24775,downstream,78786
24282,upstream,78786
24282,downstream,78788
24282,upstream,78789
24771,upstream,24262
24771,upstream,29017
24771,downstream,24775
24767,downstream,24769
24770,downstream,29019
29018,upstream,29019
24769,upstream,24767
24769,downstream,29019
29019,upstream,24770
29019,downstream,29018
29019,upstream,24769
29019,downstream,29020
29020,upstream,29019
30663,downstream,30655
30663,upstream,30664
33164,upstream,30656
33164,downstream,33163
33164,upstream,30655
32162,downstream,32161
30655,upstream,30688
30655,upstream,30663
30655,downstream,33164
33154,upstream,33156
33154,downstream,33152
33156,downstream,33154
33156,downstream,33155
33156,upstream,33151
33155,upstream,33156
30664,upstream,33144
30664,upstream,33171
30664,downstream,30663
30664,downstream,30665
30665,upstream,30664
33149,downstream,33151
33150,upstream,33146
33150,upstream,33147
33150,downstream,33151
33151,downstream,33156
33151,upstream,33149
33151,upstream,33150
33151,downstream,33153
33153,upstream,33151
33153,downstream,33152
33152,upstream,33154
33152,upstream,33153
29012,upstream,29013
29012,downstream,24768
30742,downstream,32170
30742,upstream,29014
33172,downstream,33171
33172,upstream,33173
33176,downstream,33175
33176,upstream,32169
33175,upstream,33176
33175,downstream,33174
33174,upstream,33175
33174,downstream,33173
33173,downstream,33172
33173,upstream,33174
32170,upstream,30742
32170,downstream,32169
32169,downstream,33176
32169,upstream,32170
24779,downstream,36779
24779,downstream,29014
24779,upstream,24774
24780,upstream,24777
24780,upstream,24778
29014,downstream,30742
29014,upstream,24779
29014,upstream,30858
30858,downstream,36779
30858,downstream,29014
30858,upstream,30859
30859,upstream,30860
30859,downstream,30858
24768,upstream,24766
24768,upstream,29012
24768,downstream,24773
24768,downstream,24774
24773,upstream,24768
24777,downstream,24780
24774,downstream,24779
24774,upstream,24768
24774,downstream,24778
24778,downstream,24780
24778,upstream,24774
30549,downstream,33145
33145,upstream,30677
33145,downstream,33144
33145,downstream,33146
33145,downstream,36770
33145,upstream,30549
1928,upstream,1414
1928,downstream,793
1928,downstream,13365
8813,upstream,8812
8813,downstream,13400
8813,downstream,13366
8823,downstream,37248
8823,downstream,10877
8823,upstream,8820
8823,upstream,8819
10876,downstream,8822
10876,downstream,10922
10876,downstream,13421
10876,upstream,8812
13367,downstream,14906
13402,upstream,13355
13402,downstream,13401
14906,upstream,13367
14906,downstream,14905
14906,downstream,14935
14906,upstream,13366
14914,upstream,15587
14914,upstream,14916
14914,downstream,14912
14915,upstream,15587
14915,upstream,14916
14915,downstream,10970
14915,downstream,10883
14921,downstream,13370
14921,downstream,13356
14921,upstream,14926
14921,upstream,14922
78719,downstream,8822
78719,downstream,10922
78719,downstream,13421
78719,upstream,1929
24153,downstream,33192
24216,downstream,24228
24216,downstream,24233
24216,upstream,30862
24228,upstream,24217
24228,upstream,24216
24228,downstream,24762
24755,upstream,24751
24755,upstream,24752
24756,downstream,30863
33193,downstream,24158
33193,downstream,24152
33193,upstream,30864
24233,upstream,24217
24233,downstream,24262
24233,upstream,24216
24763,downstream,24262
24758,upstream,24757
30862,downstream,24216
30862,downstream,24757
30862,upstream,30863
24757,downstream,24758
24757,upstream,30862
24757,downstream,24759
24759,upstream,24757
24759,downstream,24762
24762,upstream,24228
24762,upstream,24759
24158,downstream,24248
24158,downstream,37146
24158,upstream,33193
33192,upstream,24153
33192,downstream,33191
33192,upstream,24152
33191,upstream,33192
33191,downstream,30863
30863,upstream,24756
30863,downstream,30862
30863,upstream,33191
24152,upstream,33193
24152,downstream,33192
8822,upstream,10876
8822,upstream,78719
8822,downstream,13370
8822,downstream,13356
8824,downstream,24746
8824,downstream,24745
8824,upstream,13355
13370,upstream,14921
13370,upstream,8822
13370,downstream,13369
13422,downstream,30861
13422,upstream,10922
13422,upstream,13369
24746,upstream,8824
24746,downstream,24751
24746,downstream,24747
24751,downstream,24755
24751,upstream,24746
24752,downstream,24755
24752,upstream,24747
24748,upstream,30861
30861,upstream,13422
30861,downstream,24748
30861,downstream,30864
30864,downstream,33193
30864,upstream,30861
24747,upstream,24746
24747,downstream,24752
10922,upstream,10876
10922,upstream,78719
10922,downstream,13422
13369,upstream,13370
13369,downstream,13422
13420,upstream,13421
13421,upstream,10876
13421,upstream,78719
13421,downstream,13420
24745,upstream,8824
13356,upstream,14921
13356,upstream,8822
13356,downstream,13357
13356,downstream,13355
13357,upstream,13356
13355,downstream,13402
13355,downstream,8824
13355,upstream,13356
1414,downstream,1928
1414,downstream,37147
1414,downstream,8812
1414,upstream,1413
1929,downstream,78719
1929,upstream,1930
1929,downstream,1413
1930,upstream,1931
1930,downstream,1929
14930,downstream,14929
14930,upstream,14917
14930,upstream,14919
37147,upstream,1414
37251,upstream,14911
37251,upstream,14932
2843,downstream,2845
2843,downstream,14938
2843,upstream,14942
2845,upstream,2843
2845,downstream,14949
2845,upstream,14907
2845,downstream,2844
14908,downstream,14922
14908,upstream,14924
14908,upstream,14909
14910,upstream,14911
14910,upstream,14932
14910,downstream,14922
14911,downstream,37251
14911,downstream,14910
14911,upstream,2842
14911,upstream,13372
14926,downstream,14921
14926,upstream,14927
14926,upstream,14928
14932,downstream,37251
14932,downstream,14910
14932,upstream,14947
14932,upstream,14933
14938,upstream,2843
14938,upstream,14907
14938,downstream,14946
14941,upstream,14944
14941,upstream,14929
14941,downstream,14940
14941,downstream,14942
14944,downstream,14941
14944,downstream,14907
14947,downstream,14932
14947,upstream,14949
14947,upstream,14948
14949,upstream,2845
14949,downstream,14947
14949,upstream,14946
14922,downstream,14921
14922,upstream,14908
14922,upstream,14910
14907,downstream,2845
14907,downstream,14938
14907,upstream,14944
14907,upstream,14929
14923,downstream,14925
14923,downstream,14927
14924,downstream,14908
14924,upstream,14925
14924,downstream,14948
14931,downstream,14929
14925,upstream,14923
14925,downstream,14924
14925,downstream,14928
14927,downstream,14926
14927,upstream,14923
14928,downstream,14926
14928,upstream,14925
14948,downstream,14947
14948,upstream,14924
14948,upstream,14909
14909,downstream,14908
14909,downstream,14948
14929,upstream,14930
14929,downstream,14941
14929,downstream,14907
14929,upstream,14931
2632,upstream,2633
2632,upstream,14936
2632,downstream,13372
2842,downstream,14911
2842,upstream,2844
2842,upstream,14934
14905,upstream,14906
14905,downstream,13372
14935,upstream,14906
14935,downstream,14937
14937,upstream,14935
14937,downstream,14936
14937,upstream,14943
14940,upstream,14941
14940,downstream,14936
14940,upstream,14945
14942,downstream,2843
14942,upstream,14941
14942,downstream,2633
14942,downstream,14939
14942,upstream,14945
2633,downstream,2632
2633,upstream,14942
2633,downstream,14934
2844,upstream,2845
2844,downstream,2842
2844,upstream,14946
2844,downstream,14933
14934,downstream,2842
14934,upstream,2633
14934,downstream,14933
14934,upstream,14936
14946,upstream,14938
14946,downstream,14949
14946,downstream,2844
14946,upstream,14939
14939,upstream,14942
14939,downstream,14946
14933,downstream,14932
14933,upstream,2844
14933,upstream,14934
14936,downstream,2632
14936,upstream,14937
14936,upstream,14940
14936,downstream,14934
14943,downstream,14937
14945,downstream,14940
14945,downstream,14942
13372,downstream,14911
13372,upstream,2632
13372,upstream,14905
14917,downstream,14930
14917,upstream,14918
14919,downstream,14930
14919,upstream,14920
14918,downstream,14917
14918,downstream,14920
14920,downstream,14919
14920,upstream,14918
8812,downstream,8813
8812,downstream,10876
8812,upstream,1414
15587,downstream,14914
15587,downstream,14915
1413,downstream,1414
1413,upstream,1929
1413,downstream,10874
10874,upstream,1413
14916,upstream,8806
14916,upstream,15300
14916,downstream,14914
14916,downstream,14915
37248,upstream,8823
37248,upstream,13401
10877,upstream,8823
10877,upstream,13401
13401,upstream,13402
13401,downstream,37248
13401,downstream,10877
8799,upstream,8796
8799,downstream,8801
8808,downstream,10976
8808,upstream,10928
8810,upstream,8807
8811,upstream,10928
8814,upstream,10970
8814,upstream,14912
8814,downstream,10986
8814,downstream,10881
8815,downstream,8816
8815,downstream,8818
8816,upstream,8815
8816,downstream,8819
8816,upstream,10880
10930,upstream,10982
10930,downstream,10932
10971,downstream,14913
10971,upstream,10973
10971,upstream,10975
10974,downstream,14913
10875,upstream,1927
13399,upstream,13400
8809,upstream,10882
8809,upstream,13365
10970,upstream,14915
10970,downstream,8814
13368,downstream,13400
13368,downstream,13366
13368,upstream,1927
13400,upstream,8813
13400,downstream,13399
13400,upstream,13368
13366,upstream,8813
13366,downstream,14906
13366,upstream,13368
793,upstream,1928
793,downstream,1927
1927,downstream,10875
1927,downstream,13368
1927,upstream,793
1927,upstream,13364
13364,downstream,1927
13364,upstream,10882
13364,upstream,13365
10882,downstream,8809
10882,downstream,13364
10882,upstream,10883
13365,upstream,1928
13365,downstream,8809
13365,downstream,13364
10883,upstream,14915
10883,downstream,10882
14912,upstream,14914
14912,downstream,8814
14912,upstream,14913
14913,upstream,10971
14913,upstream,10974
14913,downstream,14912
8820,downstream,8823
8817,downstream,8819
8819,downstream,8823
8819,upstream,8816
8819,upstream,8817
8796,downstream,8799
8796,downstream,10983
10973,downstream,10971
10975,downstream,10971
10975,upstream,10976
10975,upstream,10977
10982,downstream,10930
10982,downstream,10927
10982,upstream,10983
10984,upstream,10983
10927,upstream,10982
10927,downstream,10976
10976,upstream,8808
10976,downstream,10975
10976,upstream,10927
10978,downstream,10977
10979,downstream,10977
10977,downstream,10975
10977,upstream,10978
10977,upstream,10979
10983,upstream,8796
10983,downstream,10982
10983,downstream,10984
10986,upstream,8814
10986,downstream,10985
10880,downstream,8816
10880,downstream,8818
10880,upstream,10881
8818,upstream,8815
8818,upstream,10880
10881,upstream,8814
10881,downstream,10880
8821,downstream,10878
13383,downstream,10985
13383,upstream,13384
13383,upstream,13385
10985,downstream,10878
10985,upstream,10986
10985,upstream,13383
13384,downstream,13383
13385,downstream,13383
8787,downstream,8794
8798,downstream,8801
8804,downstream,37171
8804,downstream,37148
8804,downstream,8807
37148,upstream,38687
37148,upstream,8804
8801,upstream,8799
8801,upstream,8798
8807,upstream,38687
8807,downstream,8810
8807,upstream,8804
8807,downstream,10929
10929,upstream,8807
10929,downstream,10928
10931,downstream,10932
10932,upstream,10930
10932,upstream,10931
10932,downstream,10928
10928,downstream,8808
10928,downstream,8811
10928,upstream,10929
10928,upstream,10932
8794,upstream,8790
8794,upstream,8787
10879,upstream,8791
8792,upstream,8786
27672,downstream,37145
27672,downstream,32178
27673,downstream,37145
27673,downstream,32178
27673,upstream,32175
27687,downstream,32164
27687,downstream,32183
27687,upstream,27680
27687,upstream,32145
27687,upstream,32147
30525,downstream,30524
30525,downstream,36761
30525,upstream,32134
30525,upstream,27685
30527,downstream,27684
30527,upstream,30528
32132,downstream,37149
32132,upstream,32122
32132,upstream,32154
32132,downstream,32131
32165,upstream,32166
32165,downstream,37150
32165,downstream,33141
32166,downstream,32165
32166,downstream,36768
32166,upstream,32167
33142,downstream,30512
33142,upstream,33141
33142,downstream,32124
36766,upstream,32167
37149,upstream,32132
37151,upstream,32146
37280,upstream,32171
32183,upstream,27687
32183,downstream,32182
37150,upstream,32165
37150,upstream,30505
37150,upstream,32182
30505,downstream,37150
30505,downstream,33141
32182,upstream,32183
32182,downstream,37150
32182,downstream,33141
33143,upstream,33141
33141,upstream,32165
33141,downstream,33142
33141,upstream,30505
33141,upstream,32182
33141,downstream,33143
27666,downstream,27669
27668,downstream,27671
27668,downstream,27674
27668,upstream,27663
27671,upstream,27668
27671,downstream,27677
27671,upstream,27669
27671,downstream,27675
27676,downstream,27678
27676,downstream,27679
27677,upstream,27671
27677,downstream,27680
27677,upstream,27670
32146,downstream,37151
32146,downstream,32145
32146,upstream,30531
32146,upstream,27675
27678,upstream,27676
27678,downstream,27680
27680,downstream,27687
27680,upstream,27677
27680,upstream,27678
32145,downstream,27687
32145,upstream,32146
32147,downstream,27687
32147,upstream,32148
32148,downstream,32147
32148,upstream,27679
27679,downstream,30677
27679,downstream,37282
27679,upstream,27676
27679,downstream,32148
27669,upstream,27666
27669,downstream,27671
27669,upstream,27667
27669,downstream,27674
27667,downstream,27669
27674,upstream,27668
27674,upstream,27669
27681,downstream,27684
27684,upstream,30527
27684,upstream,27681
30540,downstream,27664
30540,upstream,30541
30542,upstream,30541
32177,upstream,32155
27670,downstream,27677
27670,downstream,27675
27670,upstream,27665
27670,upstream,30529
30531,downstream,32146
30531,upstream,32122
30531,upstream,32154
32122,downstream,32132
32122,downstream,30531
32122,upstream,27664
27675,upstream,27671
27675,downstream,32146
27675,upstream,27670
27663,downstream,27668
27663,downstream,27665
27664,upstream,27662
27664,upstream,30540
27664,downstream,32122
27664,downstream,30530
30530,upstream,27664
30530,downstream,30529
27665,downstream,27670
27665,upstream,27663
30529,downstream,27670
30529,upstream,30530
32154,downstream,32132
32154,downstream,30531
32154,upstream,32155
